Type,Name,Ident,Latitude,Longitude,Elevation,Magnetic Declination,Tags,Description,Region,Visible From,Last Edit,Import Filenam
Mountain,Lewotolok,,-8.274,123.508,4724.673524995119,,,,,,,Volcanoes
Mountain,Southern EPR at 8??S,,-8.27,-107.95,-9389.27708,,,,,,,Volcanoes
Mountain,Tambora,,-8.25,118,4395.505790493163,,,,,,,Volcanoes
Mountain,Batur,,-8.24,115.378,4968.388033081056,,,,,,,Volcanoes
Mountain,Sangeang Api,,-8.2,119.07,5655.033562866212,,,,,,,Volcanoes
Mountain,Raung,,-8.119,114.056,9562.609720732422,,,,,,,Volcanoes
Mountain,Semeru,,-8.108,112.922,12015.210633779297,,,,,,,Volcanoes
Mountain,Ijen,,-8.058,114.242,7038.30291,,,,,,,Volcanoes
Mountain,Malang Plain,,-8.02,112.68,2069.8029386987305,,,,,,,Volcanoes
Mountain,Lamongan,,-7.981,113.341,4783.3141345703125,,,,,,,Volcanoes
Mountain,Iyang-Argapura,,-7.97,113.57,9666.693889140624,,,,,,,Volcanoes
Mountain,Ascension,,-7.95,-14.37,713.9035450860597,,,,,,,Volcanoes
Mountain,Tengger Caldera,,-7.942,112.95,7557.856283466796,,,,,,,Volcanoes
Mountain,Kelud,,-7.935,112.314,5610.676141,,,,,,,Volcanoes
Mountain,Kawi-Butak,,-7.92,112.45,8010.238142851563,,,,,,,Volcanoes
Mountain,Baluran,,-7.85,114.37,3452.7336684814436,,,,,,,Volcanoes
Mountain,Wilis,,-7.808,111.758,7955.710197578125,,,,,,,Volcanoes
Mountain,Arjuno-Welirang,,-7.733,112.575,10088.682322304687,,,,,,,Volcanoes
Mountain,Lurus,,-7.7,113.58,-10.28076121,,,,,,,Volcanoes
Mountain,Lawu,,-7.625,111.192,10200.68744451172,,,,,,,Volcanoes
Mountain,Penanggungan,,-7.616,112.62,5362.427249804688,,,,,,,Volcanoes
Mountain,Merapi,,-7.54,110.446,9147.202992226563,,,,,,,Volcanoes
Mountain,Yersey,,-7.53,123.95,-12750.38552,,,,,,,Volcanoes
Mountain,Merbabu,,-7.454,110.44,10272.494266855469,,,,,,,Volcanoes
Mountain,Sumbing,,-7.384,110.07,10722.155976669921,,,,,,,Volcanoes
Mountain,Telomoyo,,-7.362,110.4,6130.726126865235,,,,,,,Volcanoes
Mountain,Koranga,,-7.33,146.708,3897.487735063475,,,,,,,Volcanoes
Mountain,Papandayan,,-7.32,107.73,7463.6562863476565,,,,,,,Volcanoes
Mountain,Sundoro,,-7.302,109.996,10290.437962578126,,,,,,,Volcanoes
Mountain,Galunggung,,-7.25,108.058,6861.819989970703,,,,,,,Volcanoes
Mountain,Kendang,,-7.245,107.709,8517.987381181641,,,,,,,Volcanoes
Mountain,Slamet,,-7.242,109.208,9965.998450371093,,,,,,,Volcanoes
Mountain,Talagabodas,,-7.208,108.07,5618.596294306641,,,,,,,Volcanoes
Mountain,Wayang-Windu,,-7.208,107.63,5913.261542724609,,,,,,,Volcanoes
Mountain,Dieng Volcanic Complex,,-7.2,109.879,6176.228558193359,,,,,,,Volcanoes
Mountain,Ungaran,,-7.188,110.346,6660.281817,,,,,,,Volcanoes
Mountain,Patuha,,-7.162,107.4,7677.0230244335935,,,,,,,Volcanoes
Mountain,Guntur,,-7.143,107.841,7346.578517724609,,,,,,,Volcanoes
Mountain,Malabar,,-7.13,107.65,6047.324626928712,,,,,,,Volcanoes
Mountain,Wurlali,,-7.125,128.675,2009.7123436230468,,,,,,,Volcanoes
Mountain,Yelia,,-7.05,145.858,10106.073337460937,,,,,,,Volcanoes
Mountain,Teon,,-6.976,129.144,2375.8443956884767,,,,,,,Volcanoes
Mountain,Ciremai,,-6.895,108.408,9336.027509,,,,,,,Volcanoes
Mountain,Gede-Pangrango,,-6.786,106.983,9074.233938720703,,,,,,,Volcanoes
Mountain,Tangkuban Parahu,,-6.77,107.6,5936.3647918798815,,,,,,,Volcanoes
Mountain,Tampomas,,-6.764,107.961,5525.319834423828,,,,,,,Volcanoes
Mountain,Perbakti-Gagak,,-6.75,106.675,4027.080114,,,,,,,Volcanoes
Mountain,Nila,,-6.73,129.5,708.6403640472412,,,,,,,Volcanoes
Mountain,Kiaraberes-Gagak,,-6.73,106.65,4972.230764990234,,,,,,,Volcanoes
Mountain,Salak,,-6.716,106.733,7201.503874,,,,,,,Volcanoes
Mountain,Wetar,,-6.642,126.65,-4.771637475,,,,,,,Volcanoes
Mountain,Emperor of China,,-6.62,124.22,-11869.42632,,,,,,,Volcanoes
Mountain,Muria,,-6.62,110.88,4052.9619848046873,,,,,,,Volcanoes
Mountain,Nieuwerkerk,,-6.6,124.675,-12776.48646,,,,,,,Volcanoes
Mountain,Crater Mountain,,-6.58,145.08,7139.614864345703,,,,,,,Volcanoes
Mountain,Loloru,,-6.52,155.62,5242.226835981443,,,,,,,Volcanoes
Mountain,Takuan Group,,-6.442,155.608,7034.173024111328,,,,,,,Volcanoes
Mountain,Pulosari,,-6.343,105.978,4242.3640129394535,,,,,,,Volcanoes
Mountain,Serua,,-6.312,130.017,1969.580125131836,,,,,,,Volcanoes
Mountain,Karang,,-6.268,106.05,5750.8251198193375,,,,,,,Volcanoes
Mountain,Bagana,,-6.137,155.196,6076.505359848631,,,,,,,Volcanoes
Mountain,Krakatau,,-6.101,105.423,877.4952405847168,,,,,,,Volcanoes
Mountain,Billy Mitchell,,-6.09,155.225,3363.6752026025374,,,,,,,Volcanoes
Mountain,Balbi,,-5.916,155.001,8059.099910839844,,,,,,,Volcanoes
Mountain,Doma Peaks,,-5.9,143.15,10551.43776,,,,,,,Volcanoes
Mountain,Tore,,-5.835,154.935,7095.288280947266,,,,,,,Volcanoes
Mountain,Rajabasa,,-5.78,105.625,3665.8264692431626,,,,,,,Volcanoes
Mountain,Umboi,,-5.592,147.892,2493.8631230004885,,,,,,,Volcanoes
Mountain,Witori,,-5.575,150.516,2320.555313156738,,,,,,,Volcanoes
Mountain,Manuk,,-5.543,130.303,773.6953722613525,,,,,,,Volcanoes
Mountain,Langila,,-5.525,148.42,2836.00223,,,,,,,Volcanoes
Mountain,Ritter Island,,-5.519,148.115,218.78676226013184,,,,,,,Volcanoes
Mountain,Sulu Range,,-5.5,150.942,1563.916494197998,,,,,,,Volcanoes
Mountain,Lolo,,-5.466,150.509,2561.797376694336,,,,,,,Volcanoes
Mountain,Krummel-Garbuna-Welcker,,-5.416,150.027,3457.176739643556,,,,,,,Volcanoes
Mountain,Sakar,,-5.414,148.094,1578.392119366455,,,,,,,Volcanoes
Mountain,Long Island,,-5.358,147.12,643.04464,,,,,,,Volcanoes
Mountain,Hulubelu,,-5.334,104.59,2773.411356447754,,,,,,,Volcanoes
Mountain,Hargy,,-5.33,151.1,2760.3490716552733,,,,,,,Volcanoes
Mountain,Garua Harbour,,-5.3,150.07,445.6156775628662,,,,,,,Volcanoes
Mountain,Suoh,,-5.25,104.27,792.6629788,,,,,,,Volcanoes
Mountain,Bamus,,-5.2,151.23,5418.172293803713,,,,,,,Volcanoes
Mountain,Unnamed,,-5.2,148.57,-2772.909338,,,,,,,Volcanoes
Mountain,Bola,,-5.141,150.038,3566.9939676953127,,,,,,,Volcanoes
Mountain,Sekincau Belirang,,-5.107,104.317,5605.074444,,,,,,,Volcanoes
Mountain,Ulawun,,-5.05,151.33,7389.483350390625,,,,,,,Volcanoes
Mountain,Dakataua,,-5.046,150.1,575.4927070928956,,,,,,,Volcanoes
Mountain,Lolobau,,-4.916,151.162,2063.2859136865236,,,,,,,Volcanoes
Mountain,Igwisi Hills,,-4.889,31.933,1146,,,,,,,Volcanoes
Mountain,Hankow Reef,,-4.883,146.717,-69.47040154,,,,,,,Volcanoes
Mountain,Ranau,,-4.871,103.925,1781.49612,,,,,,,Volcanoes
Mountain,Unnamed,,-4.75,150.85,-6825.66587,,,,,,,Volcanoes
Mountain,Garove,,-4.687,149.511,1179.9081293847655,,,,,,,Volcanoes
Mountain,Karkar,,-4.647,145.976,3726.8367968701186,,,,,,,Volcanoes
Mountain,Mundua,,-4.624,149.339,572.2695381085206,,,,,,,Volcanoes
Mountain,Banda Api,,-4.523,129.881,1952.0044826269532,,,,,,,Volcanoes
Mountain,Besar,,-4.43,103.67,5698.905987,,,,,,,Volcanoes
Mountain,Unnamed,,-4.311,146.256,-6236.836791,,,,,,,Volcanoes
Mountain,Patah,,-4.257,103.306,9279.356925517579,,,,,,,Volcanoes
Mountain,Rabaul,,-4.246,152.194,0,,,,,,,Volcanoes
Mountain,Tavui,,-4.109,152.213,-3267.661372,,,,,,,Volcanoes
Mountain,Manam,,-4.08,145.037,5471.991366176756,,,,,,,Volcanoes
Mountain,Ambitle,,-4.08,153.65,245.07568422729491,,,,,,,Volcanoes
Mountain,Dempo,,-4.016,103.121,9304.835499628905,,,,,,,Volcanoes
Mountain,Boisa,,-3.994,144.963,211.6417639666748,,,,,,,Volcanoes
Mountain,Bam,,-3.613,144.818,1950.3488438867187,,,,,,,Volcanoes
Mountain,Kadovar,,-3.608,144.588,-612.2489685,,,,,,,Volcanoes
Mountain,Kaba,,-3.522,102.615,6337.232417050781,,,,,,,Volcanoes
Mountain,Blup Blup,,-3.507,144.605,1047.9722646215819,,,,,,,Volcanoes
Mountain,Unnamed,,-3.5,-24.5,-17152.96042,,,,,,,Volcanoes
Mountain,Hululais,,-3.247,102.239,6958.515059501953,,,,,,,Volcanoes
Mountain,Meru,,-3.244,36.75,4550,,,,,,,Volcanoes
Mountain,Lihir,,-3.125,152.642,66.26901563308716,,,,,,,Volcanoes
Mountain,Kilimanjaro,,-3.07,37.35,5895,,,,,,,Volcanoes
Mountain,Central Bismarck Sea,,-3.03,147.78,-1300,,,,,,,Volcanoes
Mountain,Pendan,,-2.82,102.02,3532.5103047900375,,,,,,,Volcanoes
Mountain,Chyulu Hills,,-2.68,37.88,2188,,,,,,,Volcanoes
Mountain,Baluan,,-2.57,147.28,254,,,,,,,Volcanoes
Mountain,Sumbing,,-2.414,101.728,7980.234796972656,,,,,,,Volcanoes
Mountain,St. Andrew Strait,,-2.38,147.35,270,,,,,,,Volcanoes
Mountain,Hutapanjang,,-2.333,101.6,6607.296171386719,,,,,,,Volcanoes
Mountain,Hutapanjang,,-2.33,101.6,6447.360027304688,,,,,,,Volcanoes
Mountain,Tshibinda,,-2.32,28.75,1460,,,,,,,Volcanoes
Mountain,Sangay,,-2.005,-78.341,17319.240373359375,,,,,,,Volcanoes
Mountain,Licto,,-1.786,-78.614,10738.957465888672,,,,,,,Volcanoes
Mountain,Kerinci,,-1.697,101.264,12383.669951621094,,,,,,,Volcanoes
Mountain,Nyiragongo,,-1.52,29.25,3470,,,,,,,Volcanoes
Mountain,Karisimbi,,-1.506,29.45,4490,,,,,,,Volcanoes
Mountain,Chimborazo,,-1.469,-78.817,20517.162268671877,,,,,,,Volcanoes
Mountain,Tungurahua,,-1.467,-78.442,15407.652859863281,,,,,,,Volcanoes
Mountain,Visoke,,-1.458,29.485,3696,,,,,,,Volcanoes
Mountain,Nyamulagira,,-1.408,29.2,3058,,,,,,,Volcanoes
Mountain,Muhavura,,-1.383,29.678,4103,,,,,,,Volcanoes
Mountain,Bufumbira,,-1.304,29.683,2100,,,,,,,Volcanoes
Mountain,Suswa,,-1.151,36.357,2356,,,,,,,Volcanoes
Mountain,Talang,,-0.979,100.681,8357.271877402343,,,,,,,Volcanoes
Mountain,May-ya-moto,,-0.93,29.33,950,,,,,,,Volcanoes
Mountain,Longonot,,-0.914,36.446,2776,,,,,,,Volcanoes
Mountain,Olkaria,,-0.904,36.292,2434,,,,,,,Volcanoes
Mountain,San Cristobal,,-0.88,-89.5,1718.839765,,,,,,,Volcanoes
Mountain,Quilotoa,,-0.859,-78.904,11499.3442,,,,,,,Volcanoes
Mountain,Bibinoi,,-0.761,127.725,3049.6869600048826,,,,,,,Volcanoes
Mountain,Cotopaxi,,-0.677,-78.436,18124.130708847657,,,,,,,Volcanoes
Mountain,Iliniza,,-0.662,-78.716,16905.457244140624,,,,,,,Volcanoes
Mountain,Santa Cruz,,-0.62,-90.33,1740.6620372387695,,,,,,,Volcanoes
Mountain,Elmenteita Badlands,,-0.546,36.249,2126,,,,,,,Volcanoes
Mountain,Sumaco,,-0.538,-77.626,12008.537616679687,,,,,,,Volcanoes
Mountain,Aliso,,-0.53,-78,12222.656480927735,,,,,,,Volcanoes
Mountain,Amasing,,-0.525,127.496,3274.0169982104494,,,,,,,Volcanoes
Mountain,Antisana,,-0.481,-78.141,18074.45514,,,,,,,Volcanoes
Mountain,Katunga,,-0.471,30.191,1707,,,,,,,Volcanoes
Mountain,Romanche Fracture Zone,,-0.433,-19.596,-15037.73975,,,,,,,Volcanoes
Mountain,Alcedo,,-0.43,-91.12,2635.6665385864258,,,,,,,Volcanoes
Mountain,Tandikat-Singgalang,,-0.39,100.331,9427.451287724609,,,,,,,Volcanoes
Mountain,Homa Mountain,,-0.38,34.5,1751,,,,,,,Volcanoes
Mountain,Marapi,,-0.38,100.474,9456.225920576171,,,,,,,Volcanoes
Mountain,Chacana,,-0.375,-78.25,13605.818095019531,,,,,,,Volcanoes
Mountain,Fernandina,,-0.37,-91.55,1895.6607013476562,,,,,,,Volcanoes
Mountain,Atacazo,,-0.353,-78.617,13780.913706347656,,,,,,,Volcanoes
Mountain,Santiago,,-0.22,-90.77,2537.921977,,,,,,,Volcanoes
Mountain,Bunyaruguru,,-0.2,30.08,1554,,,,,,,Volcanoes
Mountain,Menengai,,-0.2,36.07,2278,,,,,,,Volcanoes
Mountain,Darwin,,-0.18,-91.28,3652.230927802734,,,,,,,Volcanoes
Mountain,Guagua Pichincha,,-0.171,-78.598,14910.155445546874,,,,,,,Volcanoes
Mountain,Colo,,-0.162,121.601,1323.7682776147462,,,,,,,Volcanoes
Mountain,Katwe-Kikorongo,,-0.08,29.92,1067,,,,,,,Volcanoes
Mountain,Reventador,,-0.077,-77.656,10704.289175634765,,,,,,,Volcanoes
Mountain,Ecuador,,-0.02,-91.546,2731.4244541137696,,,,,,,Volcanoes
Mountain,Wolf,,0.02,-91.35,3307.3158020898436,,,,,,,Volcanoes
Mountain,Cayambe,,0.029,-77.986,17977.726427792968,,,,,,,Volcanoes
Mountain,Pululahua,,0.046,-78.49,9008.787748808594,,,,,,,Volcanoes
Mountain,Tigalalu,,0.07,127.42,691.7581253942872,,,,,,,Volcanoes
Mountain,Sarik-Gajah,,0.074,100.189,2428.1331836816407,,,,,,,Volcanoes
Mountain,Talakmau,,0.079,99.98,8958.754938808594,,,,,,,Volcanoes
Mountain,Mojanda,,0.13,-78.27,12217.69437,,,,,,,Volcanoes
Mountain,Nyambeni Hills,,0.23,37.87,750,,,,,,,Volcanoes
Mountain,Imbabura,,0.258,-78.183,14196.36929501953,,,,,,,Volcanoes
Mountain,Cuicocha,,0.308,-78.364,10036.08956,,,,,,,Volcanoes
Mountain,Sao Tome,,0.32,6.72,192.53732641586305,,,,,,,Volcanoes
Mountain,Genovesa,,0.32,-89.958,120.71408385238648,,,,,,,Volcanoes
Mountain,Kie Besi,,0.32,127.4,3530.010826953125,,,,,,,Volcanoes
Mountain,Marchena,,0.33,-90.47,676.3770352435303,,,,,,,Volcanoes
Mountain,Kyatwa,,0.45,30.25,1430,,,,,,,Volcanoes
Mountain,Moti,,0.454,127.411,3015.507071164551,,,,,,,Volcanoes
Mountain,Chachimbiro,,0.468,-78.287,12850.788357470703,,,,,,,Volcanoes
Mountain,Malintang,,0.47,99.67,5351.653583198244,,,,,,,Volcanoes
Mountain,Soche,,0.552,-77.58,12421.351552441407,,,,,,,Volcanoes
Mountain,Mare,,0.57,127.4,140.60830643814086,,,,,,,Volcanoes
Mountain,Pinta,,0.58,-90.75,1537.4460987658692,,,,,,,Volcanoes
Mountain,Ol Kokwe,,0.62,36.075,1130,,,,,,,Volcanoes
Mountain,Kie Matubu,,0.662,127.403,5614.244535585937,,,,,,,Volcanoes
Mountain,Sorikmarapi,,0.686,99.539,7020.078869,,,,,,,Volcanoes
Mountain,Fort Portal,,0.7,30.25,1615,,,,,,,Volcanoes
Mountain,Ambang,,0.75,124.42,4518.546501835937,,,,,,,Volcanoes
Mountain,Korosi,,0.77,36.12,1446,,,,,,,Volcanoes
Mountain,Galapagos Rift,,0.792,-86.15,-8244.512226,,,,,,,Volcanoes
Mountain,Galapagos Rift,,0.792,-86.15,-8244.512226,,,,,,,Volcanoes
Mountain,Gamalama,,0.81,127.332,5404.2467459960935,,,,,,,Volcanoes
Mountain,Chiles-Cerro Negro,,0.817,-77.938,15362.824859023438,,,,,,,Volcanoes
Mountain,Hiri,,0.9,127.32,1142.8057418029784,,,,,,,Volcanoes
Mountain,Paka,,0.92,36.18,1697,,,,,,,Volcanoes
Mountain,Cumbal,,0.95,-77.87,12845.675661738282,,,,,,,Volcanoes
Mountain,Azufral,,1.08,-77.68,11327.092891123048,,,,,,,Volcanoes
Mountain,Jailolo,,1.08,127.439,3315.144842707519,,,,,,,Volcanoes
Mountain,Soputan,,1.112,124.737,5917.427472617187,,,,,,,Volcanoes
Mountain,Riendengan-Sempu,,1.13,124.758,4733.077874042969,,,,,,,Volcanoes
Mountain,Silali,,1.15,36.23,1528,,,,,,,Volcanoes
Mountain,Galeras,,1.22,-77.37,11673.26316241211,,,,,,,Volcanoes
Mountain,Tondano Caldera,,1.23,124.83,2858.315907229004,,,,,,,Volcanoes
Mountain,Todoko-Ranu,,1.239,127.456,2530.764763383789,,,,,,,Volcanoes
Mountain,Mahawu,,1.352,124.865,4312.928505488281,,,,,,,Volcanoes
Mountain,Lokon-Empung,,1.358,124.792,4638.747316152344,,,,,,,Volcanoes
Mountain,Gamkonora,,1.38,127.53,4426.252451684569,,,,,,,Volcanoes
Mountain,Klabat,,1.454,125.031,6508.061575,,,,,,,Volcanoes
Mountain,Lubukraya,,1.478,99.209,6187.382293,,,,,,,Volcanoes
Mountain,Ibu,,1.488,127.63,3907.413558,,,,,,,Volcanoes
Mountain,Emuruangogolak,,1.5,36.33,1285,,,,,,,Volcanoes
Mountain,Dona Juana,,1.5,-76.936,13586.720978984375,,,,,,,Volcanoes
Mountain,Tangkoko-Duasudara,,1.518,125.185,3684.402543671875,,,,,,,Volcanoes
Mountain,Sibualbuali,,1.556,99.255,5930.109489150391,,,,,,,Volcanoes
Mountain,Segererua Plateau,,1.57,37.9,699,,,,,,,Volcanoes
Mountain,Petacas,,1.57,-76.78,9733.581854443359,,,,,,,Volcanoes
Mountain,Tobaru,,1.63,127.67,3230.2779382836916,,,,,,,Volcanoes
Mountain,Dukono,,1.699,127.878,3320.4289495141593,,,,,,,Volcanoes
Mountain,Tarakan,,1.832,127.825,1003.6000250024412,,,,,,,Volcanoes
Mountain,Namarunu,,1.98,36.43,817,,,,,,,Volcanoes
Mountain,Sotara,,2.108,-76.592,14325.363337246094,,,,,,,Volcanoes
Mountain,Imun,,2.15,98.93,4289.729938959962,,,,,,,Volcanoes
Mountain,Ruang,,2.3,125.37,1599.2782383654785,,,,,,,Volcanoes
Mountain,Barrier, The,2.32,36.57,1032,,,,,,,Volcanoes
Mountain,Marsabit,,2.32,37.97,1707,,,,,,,Volcanoes
Mountain,Purace,,2.32,-76.4,13972.954984433594,,,,,,,Volcanoes
Mountain,Toba,,2.608,98.842,5280.885239628906,,,,,,,Volcanoes
Mountain,Lake Turkana South Island,,2.636,36.596,800,,,,,,,Volcanoes
Mountain,Karangetang,,2.781,125.407,5884.4785,,,,,,,Volcanoes
Mountain,Banua Wuhu,,3.138,125.491,-212.0564246,,,,,,,Volcanoes
Mountain,Sinabung,,3.17,98.392,7865.200344472656,,,,,,,Volcanoes
Mountain,Singkut,,3.238,98.513,5674.248824384766,,,,,,,Volcanoes
Mountain,San Carlos,,3.35,8.52,3530.1057438330063,,,,,,,Volcanoes
Mountain,San Joaquin,,3.35,8.63,6251.916559790037,,,,,,,Volcanoes
Mountain,Lake Turkana Central Island,,3.496,36.04,518,,,,,,,Volcanoes
Mountain,Santa Isabel,,3.588,8.762,9802.042155908202,,,,,,,Volcanoes
Mountain,Awu,,3.689,125.447,4304.430841533203,,,,,,,Volcanoes
Mountain,Unnamed,,3.97,124.17,-16227.99582,,,,,,,Volcanoes
Mountain,Mega Volcanic Field,,3.971,38.213,1500,,,,,,,Volcanoes
Mountain,Lake Turkana North Island,,4.063,36.046,490,,,,,,,Volcanoes
Mountain,Unnamed,,4.2,-21.45,-11896.67587,,,,,,,Volcanoes
Mountain,Cameroon,,4.203,9.17,11684.372041796874,,,,,,,Volcanoes
Mountain,Bombalai,,4.4,117.88,1086.6324704882813,,,,,,,Volcanoes
Mountain,Machin,,4.487,-75.389,8992.281823544921,,,,,,,Volcanoes
Mountain,Tombel Graben,,4.758,9.717,1562.2031844421388,,,,,,,Volcanoes
Mountain,Santa Isabel,,4.818,-75.365,16198.38656298828,,,,,,,Volcanoes
Mountain,Peuet Sague,,4.903,96.289,7772.074470019531,,,,,,,Volcanoes
Mountain,Manengouba,,5.03,9.83,6478.875234877931,,,,,,,Volcanoes
Mountain,Korath Range,,5.117,35.892,2142.4622107421874,,,,,,,Volcanoes
Mountain,Romeral,,5.203,-75.363,12345.629508925782,,,,,,,Volcanoes
Mountain,Balut,,5.398,125.376,2750.6138838232423,,,,,,,Volcanoes
Mountain,Seulawah Agam,,5.448,95.658,5701.495575815431,,,,,,,Volcanoes
Mountain,East Chamo Basin,,5.708,37.713,3758.475756831056,,,,,,,Volcanoes
Mountain,Tosa Sucha,,5.92,37.57,3638.45156,,,,,,,Volcanoes
Mountain,Bud Dajo,,5.95,121.07,748.0412820208741,,,,,,,Volcanoes
Mountain,Melebingoy,,6.113,124.892,5258.534917622069,,,,,,,Volcanoes
Mountain,Oku Volcanic Field,,6.25,10.5,6256.950758862306,,,,,,,Volcanoes
Mountain,Matutum,,6.36,125.077,7373.023081347656,,,,,,,Volcanoes
Mountain,Chiracha,,6.65,38.12,4437.366537480469,,,,,,,Volcanoes
Mountain,Northern Lake Abaya Volcanic Field,,6.76,37.97,4795.648923530275,,,,,,,Volcanoes
Mountain,Hobicha Caldera,,6.78,37.83,6172.695408,,,,,,,Volcanoes
Mountain,Apo,,6.989,125.269,9318.806303164063,,,,,,,Volcanoes
Mountain,Unnamed,,7,-21.83,-10407.11684,,,,,,,Volcanoes
Mountain,Bilate River Field,,7.07,38.1,5299.0375922900375,,,,,,,Volcanoes
Mountain,Corbetti,,7.193,38.39,6689.293141796875,,,,,,,Volcanoes
Mountain,Ngaoundere Plateau,,7.25,13.67,3471.12872,,,,,,,Volcanoes
Mountain,Leonard Range,,7.382,126.047,2213.6342514208986,,,,,,,Volcanoes
Mountain,Tepi,,7.42,35.43,8617.483499902344,,,,,,,Volcanoes
Mountain,Shala,,7.457,38.557,5108.26788,,,,,,,Volcanoes
Mountain,Makaturing,,7.644,124.317,5938.865871689453,,,,,,,Volcanoes
Mountain,Latukan,,7.65,124.47,6235.791103032225,,,,,,,Volcanoes
Mountain,Ragang,,7.691,124.507,9119.835692353516,,,,,,,Volcanoes
Mountain,Aluto,,7.77,38.78,7471.725422617187,,,,,,,Volcanoes
Mountain,East Ziway,,7.874,38.902,6475.038510366212,,,,,,,Volcanoes
Mountain,Musuan,,7.877,125.07,1944.2088831884766,,,,,,,Volcanoes
Mountain,Kalatungan,,7.95,124.8,8948.654501210938,,,,,,,Volcanoes
Mountain,Unnamed,,8.013,39.062,6158.6581220996095,,,,,,,Volcanoes
Mountain,Butajiri-Silti Field,,8.05,38.35,7109.223040097656,,,,,,,Volcanoes
Mountain,Bora-Bericha-Tullu Moye,,8.211,39.081,6159.022570878907,,,,,,,Volcanoes
Mountain,Malindang,,8.22,123.63,7035.739753369141,,,,,,,Volcanoes
Mountain,Bora-Bericcio,,8.221,39.05,5623.312101313475,,,,,,,Volcanoes
Mountain,Gedemsa,,8.363,39.172,5625.963766552734,,,,,,,Volcanoes
Mountain,Melkassa,,8.43,39.35,5452.387226,,,,,,,Volcanoes
Mountain,Boset,,8.558,39.475,7707.815341845703,,,,,,,Volcanoes
Mountain,Unnamed,,8.62,38.95,5802.394622089843,,,,,,,Volcanoes
Mountain,Unnamed,,8.7,39.63,4364.5749024462875,,,,,,,Volcanoes
Mountain,Bishoftu Volcanic Field,,8.78,38.98,6203.24823,,,,,,,Volcanoes
Mountain,Balatocan,,8.8,124.92,2643.2604897167967,,,,,,,Volcanoes
Mountain,Baru,,8.808,-82.543,11115.996949277343,,,,,,,Volcanoes
Mountain,Kone,,8.811,39.695,4503.802746494141,,,,,,,Volcanoes
Mountain,Beru,,8.95,39.75,3836.4045176806626,,,,,,,Volcanoes
Mountain,Fentale,,8.985,39.906,4842.366051,,,,,,,Volcanoes
Mountain,Camiguin,,9.203,124.673,3843.984651796875,,,,,,,Volcanoes
Mountain,Cuernos de Negros,,9.25,123.17,5531.553510522463,,,,,,,Volcanoes
Mountain,Dofan,,9.35,40.13,3290.5369407348626,,,,,,,Volcanoes
Mountain,Liado Hayk,,9.57,40.28,2399.465482504883,,,,,,,Volcanoes
Mountain,Paco,,9.593,125.52,1637.242086743164,,,,,,,Volcanoes
Mountain,Hertali,,9.78,40.33,2518.5769554150393,,,,,,,Volcanoes
Mountain,Unnamed,,9.82,-104.3,-8383.87824,,,,,,,Volcanoes
Mountain,Northern EPR at 9.8??N,,9.83,-104.3,-8336.206738,,,,,,,Volcanoes
Mountain,Veteran,,9.83,109.05,-167.3636653,,,,,,,Volcanoes
Mountain,Irazu,,9.979,-83.852,10801.864529140625,,,,,,,Volcanoes
Mountain,Piparo,,10,-61,-138.9618039,,,,,,,Volcanoes
Mountain,Turrialba,,10.025,-83.767,10387.812268515625,,,,,,,Volcanoes
Mountain,Adwa,,10.063,40.831,3565.391595,,,,,,,Volcanoes
Mountain,Ayelu,,10.082,40.702,6757.134280830078,,,,,,,Volcanoes
Mountain,Barva,,10.135,-84.1,9315.088925615235,,,,,,,Volcanoes
Mountain,Poas,,10.2,-84.233,7885.010338339844,,,,,,,Volcanoes
Mountain,Cabalian,,10.285,125.218,2975.1856196533204,,,,,,,Volcanoes
Mountain,Platanar,,10.3,-84.366,6622.747198,,,,,,,Volcanoes
Mountain,Kanlaon,,10.41,123.13,7906.235675048828,,,,,,,Volcanoes
Mountain,Arenal,,10.463,-84.703,5270.0699217333995,,,,,,,Volcanoes
Mountain,Yangudi,,10.58,41.042,3866.643754033203,,,,,,,Volcanoes
Mountain,Mandalagan,,10.65,123.25,4875.567334418944,,,,,,,Volcanoes
Mountain,Tenorio,,10.673,-85.015,5797.571082421875,,,,,,,Volcanoes
Mountain,Northern EPR at 10.7??N,,10.73,-103.58,-9873.83376,,,,,,,Volcanoes
Mountain,Miravalles,,10.748,-85.153,6237.165195078125,,,,,,,Volcanoes
Mountain,Biu Plateau,,10.75,12,1957.5190732495116,,,,,,,Volcanoes
Mountain,Silay,,10.77,123.23,4115.182602773438,,,,,,,Volcanoes
Mountain,Bas Dong Nai,,10.8,107.2,661.7165324182128,,,,,,,Volcanoes
Mountain,Rincon de la Vieja,,10.83,-85.324,5110.936766445312,,,,,,,Volcanoes
Mountain,Mahagnao,,10.882,124.888,2825.4167955273438,,,,,,,Volcanoes
Mountain,Orosi,,10.98,-85.473,4805.2407348095685,,,,,,,Volcanoes
Mountain,Gabillema,,11.08,41.27,3566.2534558349626,,,,,,,Volcanoes
Mountain,Dama Ali,,11.28,41.63,2923.4967704199216,,,,,,,Volcanoes
Mountain,Maderas,,11.446,-85.515,4388.590875522463,,,,,,,Volcanoes
Mountain,Biliran,,11.523,124.535,3426.061224248047,,,,,,,Volcanoes
Mountain,Concepcion,,11.538,-85.622,5189.604036689453,,,,,,,Volcanoes
Mountain,Ardoukoba,,11.58,42.47,130.00471175689697,,,,,,,Volcanoes
