Type,Name,Ident,Latitude,Longitude,Elevation,Magnetic Declination,Tags,Description,Region,Visible From,Last Edit,Import Filename
,Abbey Church of Saint-Savin sur Gartempe,,,,,,,,,,,
,"Gulf of Porto: Calanche of Piana, Gulf of Girolata, Scandola Reserve #",,,,,,,,,,,
,"Place Stanislas, Place de la Carrière and Place d'Alliance in Nancy",,,,,,,,,,,
,Pont du Gard (Roman Aqueduct),,,,,,,,,,,
,"Strasbourg, Grande-Île and Neustadt",,,,,,,,,,,
,"Cathedral of Notre-Dame, Former Abbey of Saint-Rémi and Palace of Tau, Reims",,,,,,,,,,,
,"Paris, Banks of the Seine",,,,,,,,,,,
,Bourges Cathedral,,,,,,,,,,,
,"Historic Centre of Avignon: Papal Palace, Episcopal Ensemble and Avignon Bridge",,,,,,,,,,,
,Canal du Midi,,,,,,,,,,,
,Historic Fortified City of Carcassonne,,,,,,,,,,,
,Pyrénées - Mont Perdu *,,,,,,,,,,,
,Historic Site of Lyon,,,,,,,,,,,
,Routes of Santiago de Compostela in France,,,,,,,,,,,
,Belfries of Belgium and France * 9,,,,,,,,,,,
,Jurisdiction of Saint-Emilion,,,,,,,,,,,
,The Loire Valley between Sully-sur-Loire and Chalonnes 10,,,,,,,,,,,
,"Provins, Town of Medieval Fairs",,,,,,,,,,,
,"Le Havre, the City Rebuilt by Auguste Perret",,,,,,,,,,,
,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe *,,,,,,,,,,,
,"Bordeaux, Port of the Moon",,,,,,,,,,,
,Fortifications of Vauban,,,,,,,,,,,
,Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,,,,,,,,,,,
,Episcopal City of Albi,,,,,,,,,,,
,"Pitons, cirques and remparts of Reunion Island",,,,,,,,,,,
,Prehistoric Pile Dwellings around the Alps *,,,,,,,,,,,
,"The Causses and the Cévennes, Mediterranean agro-pastoral Cultural Landscape",,,,,,,,,,,
,Nord-Pas de Calais Mining Basin,,,,,,,,,,,
,"Decorated Cave of Pont d’Arc, known as Grotte Chauvet-Pont d’Arc, Ardèche",,,,,,,,,,,
,"Champagne Hillsides, Houses and Cellars",,,,,,,,,,,
,"The Climats, terroirs of Burgundy",,,,,,,,,,,
,"The Architectural Work of Le Corbusier, an Outstanding Contribution to the Modern Movement *",,,,,,,,,,,
,Taputapu?tea,,,,,,,,,,,
,Chaîne des Puys - Limagne fault tectonic arena,,,,,,,,,,,
,French Austral Lands and Seas,,,,,,,,,,,
,Cordouan Lighthouse,,,,,,,,,,,
,"Nice, Winter Resort Town of the Riviera",,,,,,,,,,,
,The Great Spa Towns of Europe *,,,,,,,,,,,
,Funerary and memory sites of the First World War (Western Front) *,,,,,,,,,,,
,The Maison Carrée of Nîmes,,,,,,,,,,,
,Volcanoes and Forests of Mount Pelée and the Pitons of Northern Martinique,,,,,,,,,,,
,Te Henua Enata – The Marquesas Islands,,,,,,,,,,,
,,,,,,,,,,,,
,Gabon,,,,,,,,,,,
,,,,,,,,,,,,
,Ecosystem and Relict Cultural Landscape of Lopé-Okanda,,,,,,,,,,,
,Ivindo National Park,,,,,,,,,,,
,,,,,,,,,,,,
,Gambia,,,,,,,,,,,
,,,,,,,,,,,,
,Kunta Kinteh Island and Related Sites,,,,,,,,,,,
,Stone Circles of Senegambia *,,,,,,,,,,,
,,,,,,,,,,,,
,Georgia,,,,,,,,,,,
,,,,,,,,,,,,
,Gelati Monastery,,,,,,,,,,,
,Historical Monuments of Mtskheta,,,,,,,,,,,
,Upper Svaneti,,,,,,,,,,,
,Colchic Rainforests and Wetlands,,,,,,,,,,,
,,,,,,,,,,,,
,Germany,,,,,,,,,,,
,,,,,,,,,,,,
,Aachen Cathedral,,,,,,,,,,,
,Speyer Cathedral,,,,,,,,,,,
,Würzburg Residence with the Court Gardens and Residence Square,,,,,,,,,,,
,Pilgrimage Church of Wies,,,,,,,,,,,
,Castles of Augustusburg and Falkenlust at Brühl,,,,,,,,,,,
,St Mary's Cathedral and St Michael's Church at Hildesheim,,,,,,,,,,,
,"Roman Monuments, Cathedral of St Peter and Church of Our Lady in Trier",,,,,,,,,,,
,Frontiers of the Roman Empire * 11,,,,,,,,,,,
,Hanseatic City of Lübeck,,,,,,,,,,,
,Palaces and Parks of Potsdam and Berlin,,,,,,,,,,,
,Abbey and Altenmünster of Lorsch,,,,,,,,,,,
,"Mines of Rammelsberg, Historic Town of Goslar and Upper Harz Water Management System #",,,,,,,,,,,
,Maulbronn Monastery Complex,,,,,,,,,,,
,Town of Bamberg,,,,,,,,,,,
,"Collegiate Church, Castle and Old Town of Quedlinburg",,,,,,,,,,,
,Völklingen Ironworks,,,,,,,,,,,
,Messel Pit Fossil Site,,,,,,,,,,,
,"Bauhaus and its Sites in Weimar, Dessau and Bernau",,,,,,,,,,,
,Cologne Cathedral,,,,,,,,,,,
,Luther Memorials in Eisleben and Wittenberg,,,,,,,,,,,
,Classical Weimar,,,,,,,,,,,
,"Museumsinsel (Museum Island), Berlin",,,,,,,,,,,
,Wartburg Castle,,,,,,,,,,,
,Garden Kingdom of Dessau-Wörlitz,,,,,,,,,,,
,Monastic Island of Reichenau,,,,,,,,,,,
,Zollverein Coal Mine Industrial Complex in Essen,,,,,,,,,,,
,Historic Centres of Stralsund and Wismar,,,,,,,,,,,
,Upper Middle Rhine Valley,,,,,,,,,,,
,Dresden Elbe Valley Delisted 2009,,,,,,,,,,,
,Muskauer Park / Park Mu?akowski *,,,,,,,,,,,
,Town Hall and Roland on the Marketplace of Bremen,,,,,,,,,,,
,Old town of Regensburg with Stadtamhof,,,,,,,,,,,
,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe *,,,,,,,,,,,
,Berlin Modernism Housing Estates,,,,,,,,,,,
,Wadden Sea *,,,,,,,,,,,
,Fagus Factory in Alfeld,,,,,,,,,,,
,Prehistoric Pile Dwellings around the Alps *,,,,,,,,,,,
,Margravial Opera House Bayreuth,,,,,,,,,,,
,Bergpark Wilhelmshöhe,,,,,,,,,,,
,Carolingian Westwork and Civitas Corvey,,,,,,,,,,,
,Moravian Church Settlements *,,,,,,,,,,,
,Speicherstadt and Kontorhaus District with Chilehaus,,,,,,,,,,,
,"The Architectural Work of Le Corbusier, an Outstanding Contribution to the Modern Movement *",,,,,,,,,,,
,Caves and Ice Age Art in the Swabian Jura,,,,,,,,,,,
,Archaeological Border complex of Hedeby and the Danevirke,,,,,,,,,,,
,Naumburg Cathedral,,,,,,,,,,,
,Erzgebirge/Krušnoho?í Mining Region *,,,,,,,,,,,
,Water Management System of Augsburg,,,,,,,,,,,
,Frontiers of the Roman Empire – The Danube Limes (Western Segment) *,,,,,,,,,,,
,Frontiers of the Roman Empire – The Lower German Limes *,,,,,,,,,,,
,Mathildenhöhe Darmstadt,,,,,,,,,,,
,"ShUM Sites of Speyer, Worms and Mainz",,,,,,,,,,,
,The Great Spa Towns of Europe *,,,,,,,,,,,
,Jewish-Medieval Heritage of Erfurt,,,,,,,,,,,
,Schwerin Residence Ensemble,,,,,,,,,,,
,,,,,,,,,,,,
,Ghana,,,,,,,,,,,
,,,,,,,,,,,,
,"Forts and Castles, Volta, Greater Accra, Central and Western Regions",,,,,,,,,,,
,Asante Traditional Buildings,,,,,,,,,,,
,,,,,,,,,,,,
,Greece,,,,,,,,,,,
,,,,,,,,,,,,
,Temple of Apollo Epicurius at Bassae,,,,,,,,,,,
,"Acropolis, Athens",,,,,,,,,,,
,Archaeological Site of Delphi,,,,,,,,,,,
,Medieval City of Rhodes,,,,,,,,,,,
,Meteora,,,,,,,,,,,
,Mount Athos,,,,,,,,,,,
,Paleochristian and Byzantine Monuments of Thessalonika,,,,,,,,,,,
,Sanctuary of Asklepios at Epidaurus,,,,,,,,,,,
,Archaeological Site of Mystras,,,,,,,,,,,
,Archaeological Site of Olympia,,,,,,,,,,,
,Delos,,,,,,,,,,,
,"Monasteries of Daphni, Hosios Loukas and Nea Moni of Chios",,,,,,,,,,,
,Pythagoreion and Heraion of Samos,,,,,,,,,,,
,Archaeological Site of Aigai (modern name Vergina),,,,,,,,,,,
,Archaeological Sites of Mycenae and Tiryns,,,,,,,,,,,
,The Historic Centre (Chorá) with the Monastery of Saint-John the Theologian and the Cave of the Apocalypse on the Island of Pátmos,,,,,,,,,,,
,Old Town of Corfu,,,,,,,,,,,
,Archaeological Site of Philippi,,,,,,,,,,,
,Zagori Cultural Landscape,,,,,,,,,,,
,,,,,,,,,,,,
,Guatemala,,,,,,,,,,,
,,,,,,,,,,,,
,Antigua Guatemala,,,,,,,,,,,
,Tikal National Park,,,,,,,,,,,
,Archaeological Park and Ruins of Quirigua,,,,,,,,,,,
,National Archaeological Park Tak’alik Ab’aj,,,,,,,,,,,
,,,,,,,,,,,,
,Guinea,,,,,,,,,,,
,,,,,,,,,,,,
,Mount Nimba Strict Nature Reserve *,,,,,,,,,,,
,,,,,,,,,,,,
,Haiti,,,,,,,,,,,
,,,,,,,,,,,,
,"National History Park – Citadel, Sans Souci, Ramiers",,,,,,,,,,,
,,,,,,,,,,,,
,Holy See,,,,,,,,,,,
,,,,,,,,,,,,
,"Historic Centre of Rome, the Properties of the Holy See in that City Enjoying Extraterritorial Rights and San Paolo Fuori le Mura * 12",,,,,,,,,,,
,Vatican City,,,,,,,,,,,
,,,,,,,,,,,,
,Honduras,,,,,,,,,,,
,,,,,,,,,,,,
,Maya Site of Copan,,,,,,,,,,,
,Río Plátano Biosphere Reserve,,,,,,,,,,,
,,,,,,,,,,,,
,Hungary,,,,,,,,,,,
,,,,,,,,,,,,
,"Budapest, including the Banks of the Danube, the Buda Castle Quarter and Andrássy Avenue",,,,,,,,,,,
,Old Village of Hollók? and its Surroundings,,,,,,,,,,,
,Caves of Aggtelek Karst and Slovak Karst *,,,,,,,,,,,
,Millenary Benedictine Abbey of Pannonhalma and its Natural Environment,,,,,,,,,,,
,Hortobágy National Park - the Puszta,,,,,,,,,,,
,Early Christian Necropolis of Pécs (Sopianae),,,,,,,,,,,
,Fertö / Neusiedlersee Cultural Landscape *,,,,,,,,,,,
,Tokaj Wine Region Historic Cultural Landscape,,,,,,,,,,,
,,,,,,,,,,,,
,Iceland,,,,,,,,,,,
,,,,,,,,,,,,
,Þingvellir National Park,,,,,,,,,,,
,Surtsey,,,,,,,,,,,
,Vatnajökull National Park - Dynamic Nature of Fire and Ice,,,,,,,,,,,
,,,,,,,,,,,,
,India,,,,,,,,,,,
,,,,,,,,,,,,
,Agra Fort,,,,,,,,,,,
,Ajanta Caves,,,,,,,,,,,
,Ellora Caves,,,,,,,,,,,
,Taj Mahal,,,,,,,,,,,
,Group of Monuments at Mahabalipuram,,,,,,,,,,,
,"Sun Temple, Konârak",,,,,,,,,,,
,Kaziranga National Park,,,,,,,,,,,
,Keoladeo National Park,,,,,,,,,,,
,Manas Wildlife Sanctuary,,,,,,,,,,,
,Churches and Convents of Goa,,,,,,,,,,,
,Fatehpur Sikri,,,,,,,,,,,
,Group of Monuments at Hampi,,,,,,,,,,,
,Khajuraho Group of Monuments,,,,,,,,,,,
,Elephanta Caves,,,,,,,,,,,
,Great Living Chola Temples 13,,,,,,,,,,,
,Group of Monuments at Pattadakal,,,,,,,,,,,
,Sundarbans National Park,,,,,,,,,,,
,Nanda Devi and Valley of Flowers National Parks,,,,,,,,,,,
,Buddhist Monuments at Sanchi,,,,,,,,,,,
,"Humayun's Tomb, Delhi",,,,,,,,,,,
,"Qutb Minar and its Monuments, Delhi",,,,,,,,,,,
,Mountain Railways of India,,,,,,,,,,,
,Mahabodhi Temple Complex at Bodh Gaya,,,,,,,,,,,
,Rock Shelters of Bhimbetka,,,,,,,,,,,
,Champaner-Pavagadh Archaeological Park,,,,,,,,,,,
,Chhatrapati Shivaji Terminus (formerly Victoria Terminus),,,,,,,,,,,
,Red Fort Complex,,,,,,,,,,,
,"The Jantar Mantar, Jaipur",,,,,,,,,,,
,Western Ghats,,,,,,,,,,,
,Hill Forts of Rajasthan,,,,,,,,,,,
,Great Himalayan National Park Conservation Area,,,,,,,,,,,
,"Rani-ki-Vav (the Queen’s Stepwell) at Patan, Gujarat",,,,,,,,,,,
,"Archaeological Site of Nalanda Mahavihara at Nalanda, Bihar",,,,,,,,,,,
,Khangchendzonga National Park,,,,,,,,,,,
,"The Architectural Work of Le Corbusier, an Outstanding Contribution to the Modern Movement *",,,,,,,,,,,
,Historic City of Ahmadabad,,,,,,,,,,,
,Victorian Gothic and Art Deco Ensembles of Mumbai,,,,,,,,,,,
,"Jaipur City, Rajasthan",,,,,,,,,,,
,Dholavira: a Harappan City,,,,,,,,,,,
,"Kakatiya Rudreshwara (Ramappa) Temple, Telangana",,,,,,,,,,,
,Sacred Ensembles of the Hoysalas,,,,,,,,,,,
,Santiniketan,,,,,,,,,,,
,Moidams – the Mound-Burial System of the Ahom Dynasty,,,,,,,,,,,
,,,,,,,,,,,,
,Indonesia,,,,,,,,,,,
,,,,,,,,,,,,
,Borobudur Temple Compounds,,,,,,,,,,,
,Komodo National Park,,,,,,,,,,,
,Prambanan Temple Compounds,,,,,,,,,,,
,Ujung Kulon National Park,,,,,,,,,,,
,Sangiran Early Man Site,,,,,,,,,,,
,Lorentz National Park,,,,,,,,,,,
,Tropical Rainforest Heritage of Sumatra,,,,,,,,,,,
,Cultural Landscape of Bali Province: the Subak System as a Manifestation of the Tri Hita Karana Philosophy,,,,,,,,,,,
,Ombilin Coal Mining Heritage of Sawahlunto,,,,,,,,,,,
,The Cosmological Axis of Yogyakarta and its Historic Landmarks,,,,,,,,,,,
,,,,,,,,,,,,
,Iran (Islamic Republic of),,,,,,,,,,,
,,,,,,,,,,,,
,"Meidan Emam, Esfahan",,,,,,,,,,,
,Persepolis,,,,,,,,,,,
,Tchogha Zanbil,,,,,,,,,,,
,Takht-e Soleyman,,,,,,,,,,,
,Bam and its Cultural Landscape,,,,,,,,,,,
,Pasargadae,,,,,,,,,,,
,Soltaniyeh,,,,,,,,,,,
,Bisotun,,,,,,,,,,,
,Armenian Monastic Ensembles of Iran,,,,,,,,,,,
,Shushtar Historical Hydraulic System,,,,,,,,,,,
,Sheikh Safi al-din Kh?neg?h and Shrine Ensemble in Ardabil,,,,,,,,,,,
,Tabriz Historic Bazaar Complex,,,,,,,,,,,
,The Persian Garden,,,,,,,,,,,
,Gonbad-e Q?bus,,,,,,,,,,,
,Masjed-e J?mé of Isfahan,,,,,,,,,,,
,Golestan Palace,,,,,,,,,,,
,Shahr-i Sokhta,,,,,,,,,,,
,Cultural Landscape of Maymand,,,,,,,,,,,
,Susa,,,,,,,,,,,
,Lut Desert,,,,,,,,,,,
,The Persian Qanat,,,,,,,,,,,
,Historic City of Yazd,,,,,,,,,,,
,Sassanid Archaeological Landscape of Fars Region,,,,,,,,,,,
,Hyrcanian Forests *,,,,,,,,,,,
,Cultural Landscape of Hawraman/Uramanat,,,,,,,,,,,
,Trans-Iranian Railway,,,,,,,,,,,
,The Persian Caravanserai,,,,,,,,,,,
,Hegmataneh,,,,,,,,,,,
,,,,,,,,,,,,
,Iraq,,,,,,,,,,,
,,,,,,,,,,,,
,Hatra,,,,,,,,,,,
,Ashur (Qal'at Sherqat),,,,,,,,,,,
,Samarra Archaeological City,,,,,,,,,,,
,Erbil Citadel,,,,,,,,,,,
,The Ahwar of Southern Iraq: Refuge of Biodiversity and the Relict Landscape of the Mesopotamian Cities,,,,,,,,,,,
,Babylon,,,,,,,,,,,
,,,,,,,,,,,,
,Ireland,,,,,,,,,,,
,,,,,,,,,,,,
,Brú na Bóinne - Archaeological Ensemble of the Bend of the Boyne,,,,,,,,,,,
,Sceilg Mhichíl,,,,,,,,,,,
,,,,,,,,,,,,
,Israel,,,,,,,,,,,
,,,,,,,,,,,,
,Masada,,,,,,,,,,,
,Old City of Acre,,,,,,,,,,,
,White City of Tel-Aviv – the Modern Movement,,,,,,,,,,,
,"Biblical Tels - Megiddo, Hazor, Beer Sheba",,,,,,,,,,,
,Incense Route - Desert Cities in the Negev,,,,,,,,,,,
,Bahá’i Holy Places in Haifa and the Western Galilee,,,,,,,,,,,
,Sites of Human Evolution at Mount Carmel: The Nahal Me’arot / Wadi el-Mughara Caves,,,,,,,,,,,
,Caves of Maresha and Bet-Guvrin in the Judean Lowlands as a Microcosm of the Land of the Caves,,,,,,,,,,,
,Necropolis of Bet She’arim: A Landmark of Jewish Renewal,,,,,,,,,,,
,,,,,,,,,,,,
,Italy,,,,,,,,,,,
,,,,,,,,,,,,
,Rock Drawings in Valcamonica,,,,,,,,,,,
,Church and Dominican Convent of Santa Maria delle Grazie with “The Last Supper” by Leonardo da Vinci,,,,,,,,,,,
,"Historic Centre of Rome, the Properties of the Holy See in that City Enjoying Extraterritorial Rights and San Paolo Fuori le Mura * 14",,,,,,,,,,,
,Historic Centre of Florence,,,,,,,,,,,
,"Piazza del Duomo, Pisa",,,,,,,,,,,
,Venice and its Lagoon,,,,,,,,,,,
,Historic Centre of San Gimignano,,,,,,,,,,,
,The Sassi and the Park of the Rupestrian Churches of Matera,,,,,,,,,,,
,City of Vicenza and the Palladian Villas of the Veneto,,,,,,,,,,,
,Crespi d'Adda,,,,,,,,,,,
,"Ferrara, City of the Renaissance, and its Po Delta 15",,,,,,,,,,,
,Historic Centre of Naples,,,,,,,,,,,
,Historic Centre of Siena,,,,,,,,,,,
,Castel del Monte,,,,,,,,,,,
,Early Christian Monuments of Ravenna,,,,,,,,,,,
,Historic Centre of the City of Pienza,,,,,,,,,,,
,The Trulli of Alberobello,,,,,,,,,,,
,"18th-Century Royal Palace at Caserta with the Park, the Aqueduct of Vanvitelli, and the San Leucio Complex",,,,,,,,,,,
,Archaeological Area of Agrigento,,,,,,,,,,,
,"Archaeological Areas of Pompei, Herculaneum and Torre Annunziata",,,,,,,,,,,
,"Botanical Garden (Orto Botanico), Padua",,,,,,,,,,,
,"Cathedral, Torre Civica and Piazza Grande, Modena",,,,,,,,,,,
,Costiera Amalfitana,,,,,,,,,,,
,"Portovenere, Cinque Terre, and the Islands (Palmaria, Tino and Tinetto)",,,,,,,,,,,
,Residences of the Royal House of Savoy,,,,,,,,,,,
,Su Nuraxi di Barumini,,,,,,,,,,,
,Villa Romana del Casale,,,,,,,,,,,
,Archaeological Area and the Patriarchal Basilica of Aquileia,,,,,,,,,,,
,"Cilento and Vallo di Diano National Park with the Archeological Sites of Paestum and Velia, and the Certosa di Padula",,,,,,,,,,,
,Historic Centre of Urbino,,,,,,,,,,,
,Villa Adriana (Tivoli),,,,,,,,,,,
,"Assisi, the Basilica of San Francesco and Other Franciscan Sites",,,,,,,,,,,
,City of Verona,,,,,,,,,,,
,Isole Eolie (Aeolian Islands),,,,,,,,,,,
,"Villa d'Este, Tivoli",,,,,,,,,,,
,Late Baroque Towns of the Val di Noto (South-Eastern Sicily),,,,,,,,,,,
,Sacri Monti of Piedmont and Lombardy,,,,,,,,,,,
,Monte San Giorgio *,,,,,,,,,,,
,Etruscan Necropolises of Cerveteri and Tarquinia,,,,,,,,,,,
,Val d'Orcia,,,,,,,,,,,
,Syracuse and the Rocky Necropolis of Pantalica,,,,,,,,,,,
,Genoa: Le Strade Nuove and the system of the Palazzi dei Rolli,,,,,,,,,,,
,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe *,,,,,,,,,,,
,Mantua and Sabbioneta,,,,,,,,,,,
,Rhaetian Railway in the Albula / Bernina Landscapes *,,,,,,,,,,,
,The Dolomites,,,,,,,,,,,
,Longobards in Italy. Places of the Power (568-774 A.D.),,,,,,,,,,,
,Prehistoric Pile Dwellings around the Alps *,,,,,,,,,,,
,Medici Villas and Gardens in Tuscany,,,,,,,,,,,
,Mount Etna,,,,,,,,,,,
,Vineyard Landscape of Piedmont: Langhe-Roero and Monferrato,,,,,,,,,,,
,Arab-Norman Palermo and the Cathedral Churches of Cefalú and Monreale,,,,,,,,,,,
,Venetian Works of Defence between the 16th and 17th Centuries: Stato da Terra – Western Stato da Mar *,,,,,,,,,,,
,"Ivrea, industrial city of the 20th century",,,,,,,,,,,
,Le Colline del Prosecco di Conegliano e Valdobbiadene,,,,,,,,,,,
,Padua’s fourteenth-century fresco cycles,,,,,,,,,,,
,The Great Spa Towns of Europe *,,,,,,,,,,,
,The Porticoes of Bologna,,,,,,,,,,,
,Evaporitic Karst and Caves of Northern Apennines,,,,,,,,,,,
,Via Appia. Regina Viarum,,,,,,,,,,,
,,,,,,,,,,,,
,Jamaica,,,,,,,,,,,
,,,,,,,,,,,,
,Blue and John Crow Mountains,,,,,,,,,,,
,,,,,,,,,,,,
,Japan,,,,,,,,,,,
,,,,,,,,,,,,
,Buddhist Monuments in the Horyu-ji Area,,,,,,,,,,,
,Himeji-jo,,,,,,,,,,,
,Shirakami-Sanchi,,,,,,,,,,,
,Yakushima,,,,,,,,,,,
,"Historic Monuments of Ancient Kyoto (Kyoto, Uji and Otsu Cities)",,,,,,,,,,,
,Historic Villages of Shirakawa-go and Gokayama,,,,,,,,,,,
,Hiroshima Peace Memorial (Genbaku Dome),,,,,,,,,,,
,Itsukushima Shinto Shrine,,,,,,,,,,,
,Historic Monuments of Ancient Nara,,,,,,,,,,,
,Shrines and Temples of Nikko,,,,,,,,,,,
,Gusuku Sites and Related Properties of the Kingdom of Ryukyu,,,,,,,,,,,
,Sacred Sites and Pilgrimage Routes in the Kii Mountain Range,,,,,,,,,,,
,Shiretoko,,,,,,,,,,,
,Iwami Ginzan Silver Mine and its Cultural Landscape,,,,,,,,,,,
,"Hiraizumi – Temples, Gardens and Archaeological Sites Representing the Buddhist Pure Land",,,,,,,,,,,
,Ogasawara Islands,,,,,,,,,,,
,"Fujisan, sacred place and source of artistic inspiration",,,,,,,,,,,
,Tomioka Silk Mill and Related Sites,,,,,,,,,,,
,"Sites of Japan’s Meiji Industrial Revolution: Iron and Steel, Shipbuilding and Coal Mining",,,,,,,,,,,
,"The Architectural Work of Le Corbusier, an Outstanding Contribution to the Modern Movement *",,,,,,,,,,,
,Sacred Island of Okinoshima and Associated Sites in the Munakata Region,,,,,,,,,,,
,Hidden Christian Sites in the Nagasaki Region,,,,,,,,,,,
,Mozu-Furuichi Kofun Group: Mounded Tombs of Ancient Japan,,,,,,,,,,,
,"Amami-Oshima Island, Tokunoshima Island, Northern part of Okinawa Island, and Iriomote Island",,,,,,,,,,,
,Jomon Prehistoric Sites in Northern Japan,,,,,,,,,,,
,Sado Island Gold Mines,,,,,,,,,,,
,,,,,,,,,,,,
,Jerusalem (Site proposed by Jordan),,,,,,,,,,,
,,,,,,,,,,,,
,Old City of Jerusalem and its Walls,,,,,,,,,,,
,,,,,,,,,,,,
,Jordan,,,,,,,,,,,
,,,,,,,,,,,,
,Petra,,,,,,,,,,,
,Quseir Amra,,,,,,,,,,,
,Um er-Rasas (Kastrom Mefa'a),,,,,,,,,,,
,Wadi Rum Protected Area,,,,,,,,,,,
,Baptism Site “Bethany Beyond the Jordan” (Al-Maghtas),,,,,,,,,,,
,As-Salt - The Place of Tolerance and Urban Hospitality,,,,,,,,,,,
,Umm Al-Jim?l,,,,,,,,,,,
,,,,,,,,,,,,
,Kazakhstan,,,,,,,,,,,
,,,,,,,,,,,,
,Mausoleum of Khoja Ahmed Yasawi,,,,,,,,,,,
,Petroglyphs of the Archaeological Landscape of Tanbaly,,,,,,,,,,,
,Saryarka – Steppe and Lakes of Northern Kazakhstan,,,,,,,,,,,
,Silk Roads: the Routes Network of Chang'an-Tianshan Corridor *,,,,,,,,,,,
,Western Tien-Shan *,,,,,,,,,,,
,Cold Winter Deserts of Turan *,,,,,,,,,,,
,,,,,,,,,,,,
,Kenya,,,,,,,,,,,
,,,,,,,,,,,,
,Lake Turkana National Parks,,,,,,,,,,,
,Mount Kenya National Park/Natural Forest,,,,,,,,,,,
,Lamu Old Town,,,,,,,,,,,
,Sacred Mijikenda Kaya Forests,,,,,,,,,,,
,"Fort Jesus, Mombasa",,,,,,,,,,,
,Kenya Lake System in the Great Rift Valley,,,,,,,,,,,
,Thimlich Ohinga Archaeological Site,,,,,,,,,,,
,The Historic Town and Archaeological Site of Gedi,,,,,,,,,,,
,,,,,,,,,,,,
,Kiribati,,,,,,,,,,,
,,,,,,,,,,,,
,Phoenix Islands Protected Area,,,,,,,,,,,
,,,,,,,,,,,,
,Kyrgyzstan,,,,,,,,,,,
,,,,,,,,,,,,
,Sulaiman-Too Sacred Mountain,,,,,,,,,,,
,Silk Roads: the Routes Network of Chang'an-Tianshan Corridor *,,,,,,,,,,,
,Western Tien-Shan *,,,,,,,,,,,
,,,,,,,,,,,,
,Lao People's Democratic Republic,,,,,,,,,,,
,,,,,,,,,,,,
,Town of Luang Prabang,,,,,,,,,,,
,Vat Phou and Associated Ancient Settlements within the Champasak Cultural Landscape,,,,,,,,,,,
,Megalithic Jar Sites in Xiengkhuang – Plain of Jars,,,,,,,,,,,
,,,,,,,,,,,,
,Latvia,,,,,,,,,,,
,,,,,,,,,,,,
,Historic Centre of Riga,,,,,,,,,,,
,Struve Geodetic Arc *,,,,,,,,,,,
,Old town of Kuld?ga,,,,,,,,,,,
,,,,,,,,,,,,
,Lebanon,,,,,,,,,,,
,,,,,,,,,,,,
,Anjar,,,,,,,,,,,
,Baalbek,,,,,,,,,,,
,Byblos,,,,,,,,,,,
,Tyre,,,,,,,,,,,
,Ouadi Qadisha (the Holy Valley) and the Forest of the Cedars of God (Horsh Arz el-Rab),,,,,,,,,,,
,Rachid Karami International Fair-Tripoli,,,,,,,,,,,
,,,,,,,,,,,,
,Lesotho,,,,,,,,,,,
,,,,,,,,,,,,
,Maloti-Drakensberg Park *,,,,,,,,,,,
,,,,,,,,,,,,
,Libya,,,,,,,,,,,
,,,,,,,,,,,,
,Archaeological Site of Cyrene,,,,,,,,,,,
,Archaeological Site of Leptis Magna,,,,,,,,,,,
,Archaeological Site of Sabratha,,,,,,,,,,,
,Rock-Art Sites of Tadrart Acacus,,,,,,,,,,,
,Old Town of Ghadamès,,,,,,,,,,,
,,,,,,,,,,,,
,Lithuania,,,,,,,,,,,
,,,,,,,,,,,,
,Vilnius Historic Centre,,,,,,,,,,,
,Curonian Spit *,,,,,,,,,,,
,Kernav? Archaeological Site (Cultural Reserve of Kernav?),,,,,,,,,,,
,Struve Geodetic Arc *,,,,,,,,,,,
,"Modernist Kaunas: Architecture of Optimism, 1919-1939",,,,,,,,,,,
,,,,,,,,,,,,
,Luxembourg,,,,,,,,,,,
,,,,,,,,,,,,
,City of Luxembourg: its Old Quarters and Fortifications,,,,,,,,,,,
,,,,,,,,,,,,
,Madagascar,,,,,,,,,,,
,,,,,,,,,,,,
,Andrefana Dry Forests,,,,,,,,,,,
,Royal Hill of Ambohimanga,,,,,,,,,,,
,Rainforests of the Atsinanana,,,,,,,,,,,
,,,,,,,,,,,,
,Malawi,,,,,,,,,,,
,,,,,,,,,,,,
,Lake Malawi National Park,,,,,,,,,,,
,Chongoni Rock-Art Area,,,,,,,,,,,
,,,,,,,,,,,,
,Malaysia,,,,,,,,,,,
,,,,,,,,,,,,
,Gunung Mulu National Park,,,,,,,,,,,
,Kinabalu Park,,,,,,,,,,,
,"Melaka and George Town, Historic Cities of the Straits of Malacca",,,,,,,,,,,
,Archaeological Heritage of the Lenggong Valley,,,,,,,,,,,
,The Archaeological Heritage of Niah National Park’s Caves Complex,,,,,,,,,,,
,,,,,,,,,,,,
,Mali,,,,,,,,,,,
,,,,,,,,,,,,
,Old Towns of Djenné,,,,,,,,,,,
,Timbuktu,,,,,,,,,,,
,Cliff of Bandiagara (Land of the Dogons),,,,,,,,,,,
,Tomb of Askia,,,,,,,,,,,
,,,,,,,,,,,,
,Malta,,,,,,,,,,,
,,,,,,,,,,,,
,City of Valletta,,,,,,,,,,,
,?al Saflieni Hypogeum,,,,,,,,,,,
